catchment_id,best_kge,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,UpperZoneTimeConstant,LowerZoneTimeConstant,LZThreshold,PowerPrefFlow,SnowMeltCoef,b_Xinanjiang,TransSub
1082.0,0.5271100913455037,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1088.0,0.5143356393814391,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1132.0,0.41920981543148084,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1153.0,0.4693635068258678,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1191.0,0.4933324450586712,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1207.0,0.5324796438520383,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1209.0,0.3251689232699848,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1235.0,0.358159696620068,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1311.0,0.49814072417650423,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1372.0,0.5214456435871622,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
1378.0,0.4813736306041094,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
1407.0,0.3851124164035984,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1419.0,0.4956175084319776,1.6189535026412853,1.3559400879836518,0.4486135478331319,0.8495444632704643,11.149020335230949,212.36644903864934,27.697967978280385,3.823480587900927,5.945396419047322,2.756123309124742,0.007588249428732185
1451.0,0.24401159629932223,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
1459.0,0.41379974788134594,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1472.0,0.5179676342890064,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
1480.0,0.5245998740229583,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1484.0,0.496998561659607,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1514.0,0.47875667946381123,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1536.0,0.4771065020692255,2.927205635538316,4.003819153837512,0.5303536721951775,0.011138073294607576,12.973000719616877,53.43895224622429,27.87295848793851,7.090414083673882,5.826662117444718,1.5444954857592805,0.008688774974128132
1558.0,0.46724576945901597,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1607.0,0.5112218329138086,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1614.0,0.372336242840512,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1616.0,0.3958108685715206,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1718.0,0.37828403413461453,3.377420593060477,0.6125483985020013,0.27502931836911926,0.4541893689161573,29.46148385441886,506.9226463218088,26.765387031145362,1.1520412447206212,4.187687278741082,0.15868812499597104,0.0327956962205405
1743.0,0.5889880325850112,4.4510431964181825,4.761272503840973,0.08565345206787878,0.9771210220000615,2.7778086135506603,564.8154940274898,22.975032879209632,1.462935983748221,4.401129512394926,2.75351993153977,0.039758494341008865
